vehicle_cpu,battery,vehicle_speed,traffic_density,edge_delay,edge_bandwidth,cloud_delay,cloud_bandwidth,task_latency,task_priority,task_size,decision
83,20,42,85,26,95,67,105,15,3,25,VEHICLE
70,94,2,26,45,80,162,122,300,1,5,EDGE
93,54,76,24,6,67,121,157,300,1,5,CLOUD
42,61,31,73,48,33,101,172,10,3,20,VEHICLE
87,96,3,82,44,59,76,101,300,1,5,CLOUD
66,34,94,73,36,81,89,195,300,1,5,CLOUD
56,46,110,11,39,92,110,82,10,3,20,VEHICLE
52,90,79,80,31,96,158,97,10,3,20,VEHICLE
56,22,92,99,26,71,154,192,50,2,15,EDGE
80,41,94,39,39,44,169,109,300,1,5,EDGE
88,21,27,90,24,75,175,139,150,2,10,EDGE
77,28,116,59,46,30,99,127,150,2,10,CLOUD
43,62,25,20,46,68,110,92,150,2,10,VEHICLE
82,96,96,39,24,38,135,137,15,3,25,VEHICLE
88,96,3,29,23,85,115,120,50,2,15,EDGE
94,73,1,27,46,61,109,174,300,1,5,CLOUD
62,64,60,33,47,69,117,183,50,2,15,CLOUD
47,47,102,39,23,21,91,100,15,3,25,VEHICLE
69,20,108,85,43,38,141,111,15,3,25,VEHICLE
85,75,40,78,30,88,164,62,150,2,10,EDGE
50,58,97,52,48,76,72,67,50,2,15,VEHICLE
61,11,21,28,9,71,167,72,300,1,5,EDGE
75,91,6,81,43,30,101,173,15,3,25,VEHICLE
47,52,2,78,5,40,105,179,50,2,15,EDGE
90,29,43,40,50,73,127,95,150,2,10,CLOUD
59,30,37,42,14,30,111,154,150,2,10,EDGE
70,18,30,6,22,34,79,88,15,3,25,EDGE
84,14,85,88,17,87,91,102,50,2,15,EDGE
61,86,17,55,49,39,175,74,300,1,5,EDGE
63,23,58,84,20,84,114,174,10,3,20,VEHICLE
80,59,30,17,13,52,175,158,10,3,20,VEHICLE
85,16,115,45,18,88,101,55,10,3,20,EDGE
69,61,13,87,21,47,124,162,10,3,20,VEHICLE
43,98,21,30,6,20,75,171,15,3,25,VEHICLE
79,15,91,86,19,37,138,198,10,3,20,EDGE
92,15,76,21,39,62,98,78,150,2,10,EDGE
73,63,28,44,8,26,79,194,50,2,15,EDGE
90,17,117,27,6,53,145,150,15,3,25,EDGE
85,95,92,65,12,100,107,149,50,2,15,EDGE
45,60,59,49,46,33,112,77,300,1,5,CLOUD
85,64,97,15,49,31,166,156,300,1,5,EDGE
72,76,21,13,26,74,96,132,15,3,25,VEHICLE
86,79,38,32,47,49,130,176,300,1,5,CLOUD
60,66,30,79,11,82,168,73,300,1,5,EDGE
55,23,25,69,46,67,137,123,300,1,5,CLOUD
95,34,33,78,46,100,100,111,10,3,20,VEHICLE
52,32,6,86,35,89,124,52,15,3,25,VEHICLE
75,89,92,43,42,20,111,77,10,3,20,VEHICLE
86,13,12,37,29,20,117,65,10,3,20,VEHICLE
49,63,48,20,31,27,144,59,15,3,25,VEHICLE
87,16,69,78,25,90,71,172,300,1,5,CLOUD
83,36,79,89,20,52,98,192,50,2,15,EDGE
58,85,81,30,45,56,164,199,150,2,10,EDGE
46,83,31,97,5,40,140,156,15,3,25,VEHICLE
60,67,24,49,10,91,115,109,300,1,5,CLOUD
42,78,7,7,43,53,63,117,50,2,15,EDGE
61,47,4,20,27,27,75,180,50,2,15,EDGE
46,18,83,16,17,99,128,192,300,1,5,CLOUD
44,79,45,29,31,88,167,98,10,3,20,VEHICLE
57,84,44,17,47,58,100,199,50,2,15,VEHICLE
70,74,17,21,35,47,124,61,15,3,25,VEHICLE
68,26,47,24,43,40,108,55,10,3,20,VEHICLE
95,13,89,23,42,61,116,134,50,2,15,EDGE
95,18,55,59,31,78,169,139,15,3,25,VEHICLE
79,51,32,96,34,84,168,55,150,2,10,EDGE
40,65,112,27,20,60,116,84,150,2,10,EDGE
89,34,114,44,49,52,119,191,50,2,15,CLOUD
54,79,82,60,29,59,166,60,10,3,20,VEHICLE
68,83,100,90,24,92,130,93,300,1,5,CLOUD
45,26,46,22,12,20,64,192,150,2,10,EDGE
72,59,19,90,43,97,88,136,10,3,20,VEHICLE
64,63,72,42,50,51,125,183,50,2,15,CLOUD
63,43,68,48,20,48,89,69,300,1,5,CLOUD
64,70,42,71,22,100,137,71,50,2,15,EDGE
63,41,102,99,39,53,162,99,300,1,5,EDGE
52,57,79,28,39,89,85,161,15,3,25,VEHICLE
52,31,104,41,39,68,120,144,150,2,10,EDGE
95,14,69,31,8,94,86,133,15,3,25,EDGE
67,86,116,39,10,42,67,55,15,3,25,VEHICLE
76,23,64,54,47,39,71,141,50,2,15,CLOUD
64,85,6,47,28,45,135,200,50,2,15,EDGE
72,86,10,54,50,100,170,141,50,2,15,EDGE
42,68,86,92,41,59,177,61,10,3,20,VEHICLE
49,62,36,62,34,22,78,152,15,3,25,VEHICLE
81,59,41,58,34,76,73,168,50,2,15,EDGE
83,96,117,69,43,84,141,50,50,2,15,EDGE
59,71,117,54,14,83,111,111,15,3,25,VEHICLE
41,90,45,29,34,97,132,97,150,2,10,EDGE
69,51,93,58,18,44,169,164,50,2,15,EDGE
74,32,6,28,9,79,64,170,10,3,20,VEHICLE
47,27,6,94,25,38,119,112,50,2,15,EDGE
57,59,22,78,36,33,132,105,150,2,10,EDGE
55,33,50,24,23,98,150,93,150,2,10,EDGE
46,35,3,37,24,69,82,114,300,1,5,CLOUD
59,48,48,72,50,97,144,51,10,3,20,VEHICLE
59,20,28,14,15,79,132,96,15,3,25,VEHICLE
62,10,89,19,25,63,153,50,300,1,5,EDGE
76,61,27,57,45,85,119,108,50,2,15,EDGE
68,13,100,37,15,38,103,135,10,3,20,EDGE
61,81,90,22,37,23,140,63,150,2,10,EDGE
40,24,32,54,41,63,152,57,15,3,25,VEHICLE
41,14,54,43,5,59,130,168,150,2,10,EDGE
94,85,52,13,20,94,118,92,300,1,5,CLOUD
74,64,108,9,13,68,134,196,150,2,10,EDGE
42,18,17,1,28,50,176,74,300,1,5,EDGE
56,70,65,59,50,60,103,109,300,1,5,CLOUD
93,90,104,68,43,50,68,157,50,2,15,EDGE
48,17,29,63,11,52,156,188,300,1,5,EDGE
60,92,43,98,25,59,65,187,10,3,20,VEHICLE
69,65,36,1,23,92,142,108,50,2,15,EDGE
71,73,69,47,5,89,121,199,15,3,25,VEHICLE
40,20,29,83,19,37,149,163,50,2,15,EDGE
84,29,30,45,22,48,67,134,10,3,20,VEHICLE
89,28,12,22,36,86,69,79,50,2,15,EDGE
51,86,38,57,33,71,106,55,50,2,15,EDGE
72,32,8,19,44,22,68,169,10,3,20,VEHICLE
41,68,22,73,11,86,133,134,150,2,10,EDGE
45,86,16,18,28,41,120,73,50,2,15,EDGE
91,70,50,4,19,97,83,138,300,1,5,CLOUD
56,22,55,33,50,44,83,147,150,2,10,CLOUD
74,22,72,91,41,61,123,112,50,2,15,EDGE
67,65,0,11,12,70,141,102,150,2,10,EDGE
56,90,80,36,48,88,72,172,50,2,15,VEHICLE
80,25,58,94,49,24,163,163,150,2,10,EDGE
86,100,103,68,28,60,62,167,50,2,15,EDGE
78,61,54,96,5,77,136,70,150,2,10,EDGE
71,85,60,50,12,82,91,162,150,2,10,EDGE
73,55,2,10,9,69,85,168,50,2,15,EDGE
85,62,111,92,32,39,169,81,150,2,10,EDGE
45,78,115,46,46,23,80,140,300,1,5,CLOUD
87,79,24,35,6,55,89,156,10,3,20,EDGE
53,26,48,44,9,26,132,136,50,2,15,EDGE
95,55,47,98,8,62,64,183,10,3,20,EDGE
56,71,67,48,48,37,89,117,10,3,20,VEHICLE
51,27,105,41,39,78,89,145,15,3,25,VEHICLE
48,79,9,15,36,63,146,103,10,3,20,VEHICLE
92,45,100,25,42,34,171,192,150,2,10,EDGE
54,33,87,88,7,79,127,99,10,3,20,VEHICLE
75,24,84,97,38,44,177,117,15,3,25,VEHICLE
89,53,97,97,24,73,90,123,50,2,15,EDGE
73,73,4,57,30,55,70,83,50,2,15,EDGE
82,25,46,29,48,53,133,60,10,3,20,VEHICLE
72,31,67,76,42,52,151,144,50,2,15,EDGE
60,95,105,6,17,68,92,164,10,3,20,VEHICLE
66,93,42,3,41,96,176,156,50,2,15,EDGE
66,32,22,47,20,34,139,67,15,3,25,VEHICLE
92,16,23,52,23,26,114,154,300,1,5,CLOUD
61,85,48,3,30,41,60,109,15,3,25,VEHICLE
59,28,67,92,30,76,78,143,150,2,10,EDGE
66,34,117,20,30,100,177,178,300,1,5,EDGE
62,96,102,98,33,36,167,171,15,3,25,VEHICLE
40,87,112,93,24,86,113,117,300,1,5,CLOUD
84,70,107,79,43,39,140,80,15,3,25,VEHICLE
77,32,57,39,48,64,67,116,50,2,15,CLOUD
44,67,7,3,27,42,141,144,50,2,15,EDGE
82,40,23,96,41,95,160,68,15,3,25,VEHICLE
71,44,78,41,25,31,79,51,300,1,5,CLOUD
81,49,20,8,5,98,178,99,15,3,25,VEHICLE
80,23,51,66,14,62,175,196,300,1,5,EDGE
88,65,109,32,11,69,121,109,50,2,15,EDGE
41,95,22,91,20,78,98,57,150,2,10,EDGE
73,17,26,19,41,65,145,159,300,1,5,CLOUD
92,41,53,73,29,65,121,70,15,3,25,VEHICLE
49,71,109,71,9,88,129,198,150,2,10,EDGE
79,75,108,1,16,82,107,165,10,3,20,VEHICLE
66,66,83,58,17,43,65,112,300,1,5,CLOUD
93,69,37,16,26,72,72,51,10,3,20,VEHICLE
75,75,72,60,23,28,86,165,50,2,15,EDGE
58,39,18,99,38,86,72,157,50,2,15,EDGE
76,52,88,33,12,68,113,79,15,3,25,VEHICLE
71,21,87,17,19,22,156,161,50,2,15,EDGE
62,92,8,48,30,45,98,189,15,3,25,VEHICLE
72,36,35,49,42,36,166,139,300,1,5,EDGE
61,96,38,94,31,99,121,101,50,2,15,EDGE
41,87,117,75,48,28,81,199,10,3,20,VEHICLE
61,93,76,73,14,62,90,192,50,2,15,EDGE
46,25,108,67,27,100,108,194,150,2,10,EDGE
47,99,84,34,31,22,134,189,50,2,15,EDGE
89,62,58,92,11,67,101,61,10,3,20,EDGE
54,67,76,16,18,46,121,112,150,2,10,EDGE
60,85,25,67,19,31,90,159,50,2,15,EDGE
81,79,69,18,33,47,117,53,150,2,10,EDGE
62,43,116,18,37,24,69,69,50,2,15,EDGE
48,57,104,46,30,72,119,95,300,1,5,CLOUD
74,99,99,70,48,81,101,145,50,2,15,CLOUD
85,64,24,68,31,47,151,89,10,3,20,VEHICLE
50,78,97,95,33,89,172,81,50,2,15,EDGE
46,51,110,7,32,93,128,63,300,1,5,CLOUD
65,47,43,7,20,80,104,188,50,2,15,EDGE
73,17,43,60,45,92,144,91,50,2,15,EDGE
93,72,110,1,6,34,78,94,15,3,25,EDGE
64,87,73,36,40,76,164,109,50,2,15,EDGE
50,69,59,16,7,21,91,120,10,3,20,VEHICLE
62,65,23,68,28,42,116,189,15,3,25,VEHICLE
45,73,87,18,43,64,159,143,300,1,5,EDGE
47,59,112,41,9,23,82,158,300,1,5,CLOUD
76,43,82,91,29,23,63,83,50,2,15,EDGE
53,89,36,93,26,93,75,161,15,3,25,VEHICLE
42,54,51,55,9,20,112,50,10,3,20,VEHICLE
91,88,98,9,20,97,174,132,300,1,5,EDGE
78,71,108,5,5,85,153,100,15,3,25,VEHICLE
75,76,6,5,36,64,83,126,10,3,20,VEHICLE
71,48,11,39,15,95,121,136,50,2,15,EDGE
80,90,72,23,49,43,97,96,300,1,5,CLOUD
42,13,68,89,41,64,164,179,50,2,15,EDGE
74,63,108,34,44,83,83,125,300,1,5,CLOUD
94,49,105,75,41,64,127,145,10,3,20,VEHICLE
93,16,85,12,44,35,118,90,15,3,25,VEHICLE
77,31,42,54,23,88,96,146,50,2,15,EDGE
62,57,18,57,45,77,172,144,150,2,10,EDGE
56,82,39,89,30,45,135,124,15,3,25,VEHICLE
61,74,61,18,7,32,167,76,10,3,20,VEHICLE
76,25,101,65,25,76,162,61,150,2,10,EDGE
80,22,105,70,30,49,64,159,300,1,5,CLOUD
77,39,45,81,20,53,98,144,15,3,25,VEHICLE
90,40,17,74,14,88,83,150,300,1,5,CLOUD
75,45,110,73,46,99,133,141,10,3,20,VEHICLE
73,92,22,65,12,22,159,129,150,2,10,EDGE
50,100,45,62,7,80,90,104,10,3,20,VEHICLE
66,11,118,96,25,69,161,147,150,2,10,EDGE
55,36,63,62,41,35,96,60,10,3,20,VEHICLE
86,78,30,49,22,100,157,138,150,2,10,EDGE
44,82,103,35,37,67,170,113,50,2,15,EDGE
69,83,26,63,42,45,108,170,50,2,15,EDGE
93,56,74,8,39,96,153,127,10,3,20,VEHICLE
91,33,60,100,45,61,92,140,150,2,10,EDGE
64,33,86,37,46,37,78,89,150,2,10,CLOUD
42,32,6,47,36,87,70,180,50,2,15,EDGE
56,91,24,46,17,79,175,194,300,1,5,EDGE
48,95,36,34,41,44,172,113,300,1,5,EDGE
50,26,77,100,38,86,166,76,300,1,5,EDGE
79,19,30,39,42,95,71,70,15,3,25,VEHICLE
53,41,28,87,20,91,173,126,300,1,5,EDGE
89,56,19,83,20,21,138,100,50,2,15,EDGE
95,62,69,46,46,78,151,104,50,2,15,EDGE
83,43,76,83,22,32,109,73,15,3,25,VEHICLE
75,93,22,38,19,46,159,188,300,1,5,EDGE
93,32,44,76,25,42,82,115,150,2,10,EDGE
71,93,98,15,22,86,95,161,10,3,20,VEHICLE
76,46,53,55,11,44,168,195,15,3,25,VEHICLE
88,91,114,18,11,35,64,166,10,3,20,EDGE
81,90,74,13,23,36,91,97,10,3,20,VEHICLE
61,37,119,37,22,78,81,97,10,3,20,VEHICLE
86,24,10,7,38,33,118,132,300,1,5,CLOUD
45,44,52,48,6,42,172,145,10,3,20,VEHICLE
56,91,32,60,26,89,144,155,10,3,20,VEHICLE
62,50,55,36,45,32,108,110,50,2,15,EDGE
59,64,16,81,21,52,142,79,10,3,20,VEHICLE
92,57,49,75,21,69,129,86,10,3,20,EDGE
82,75,80,49,32,33,154,182,150,2,10,EDGE
71,35,40,72,49,78,168,72,15,3,25,VEHICLE
52,25,10,78,43,73,102,154,150,2,10,EDGE
64,14,66,50,11,49,113,119,10,3,20,EDGE
69,22,43,21,22,74,60,197,10,3,20,VEHICLE
75,58,30,64,15,29,86,61,50,2,15,EDGE
93,48,19,25,17,94,96,129,15,3,25,EDGE
92,16,68,9,30,52,94,62,15,3,25,VEHICLE
89,59,82,25,40,34,98,92,150,2,10,EDGE
45,61,98,86,39,86,172,144,50,2,15,EDGE
87,38,19,98,12,39,165,190,50,2,15,EDGE
94,35,120,37,16,35,96,198,50,2,15,EDGE
82,13,94,35,26,72,110,197,300,1,5,CLOUD
77,56,35,18,26,69,151,183,150,2,10,EDGE
49,62,94,30,21,77,130,174,150,2,10,EDGE
74,47,34,41,32,59,119,50,50,2,15,EDGE
59,34,63,34,6,57,121,79,300,1,5,CLOUD
95,32,31,62,14,81,66,139,15,3,25,EDGE
62,92,55,8,44,52,174,73,300,1,5,EDGE
76,96,95,8,6,46,81,53,50,2,15,EDGE
85,44,15,95,18,93,156,86,150,2,10,EDGE
58,91,52,63,27,44,99,77,300,1,5,CLOUD
69,46,47,50,33,76,176,107,150,2,10,EDGE
42,34,5,92,18,62,140,107,15,3,25,VEHICLE
64,61,30,16,34,42,82,117,10,3,20,VEHICLE
48,86,104,24,46,31,107,65,15,3,25,VEHICLE
85,27,40,44,39,26,75,120,150,2,10,EDGE
95,53,115,27,6,43,104,180,300,1,5,CLOUD
83,10,107,73,34,34,117,104,10,3,20,VEHICLE
69,74,0,71,41,36,66,115,50,2,15,EDGE
58,58,47,82,34,76,81,106,15,3,25,VEHICLE
93,38,99,32,14,21,70,135,50,2,15,EDGE
89,22,113,24,32,72,61,85,15,3,25,VEHICLE
56,93,69,38,32,74,171,86,50,2,15,EDGE
87,69,114,11,22,39,151,74,15,3,25,EDGE
40,50,39,28,42,45,173,66,15,3,25,VEHICLE
89,99,30,26,11,44,158,57,150,2,10,EDGE
46,35,117,45,28,62,124,94,300,1,5,CLOUD
43,100,22,13,30,88,82,159,10,3,20,VEHICLE
51,59,8,10,42,98,155,172,50,2,15,EDGE
78,94,113,77,25,90,155,164,15,3,25,VEHICLE
91,44,22,81,32,38,106,189,50,2,15,EDGE
52,32,53,27,43,67,160,145,50,2,15,EDGE
70,52,43,41,14,86,125,156,50,2,15,EDGE
83,100,24,84,37,36,175,79,300,1,5,EDGE
95,26,28,75,33,90,70,200,50,2,15,EDGE
77,96,78,87,43,33,125,198,150,2,10,EDGE
72,33,62,22,39,29,102,149,150,2,10,EDGE
46,12,85,18,12,90,121,154,300,1,5,CLOUD
91,97,106,26,35,77,172,109,10,3,20,VEHICLE
60,79,107,29,19,46,159,71,300,1,5,EDGE
93,63,38,61,43,55,93,81,300,1,5,CLOUD
58,40,41,60,23,77,137,74,10,3,20,VEHICLE
61,26,87,90,48,53,69,127,300,1,5,CLOUD
87,24,60,17,33,49,138,123,10,3,20,VEHICLE
65,57,119,11,21,22,175,143,10,3,20,VEHICLE
91,92,85,64,8,75,71,129,50,2,15,EDGE
43,41,30,50,35,55,101,174,150,2,10,EDGE
42,93,40,82,11,67,159,136,150,2,10,EDGE
89,30,8,69,12,31,137,67,10,3,20,EDGE
93,28,91,96,11,94,127,72,15,3,25,EDGE
68,83,96,97,17,22,176,169,10,3,20,VEHICLE
62,89,36,80,45,20,83,88,15,3,25,VEHICLE
73,52,12,47,47,33,110,123,50,2,15,CLOUD
78,61,31,57,10,77,108,117,150,2,10,EDGE
65,96,107,3,24,34,97,111,10,3,20,VEHICLE
91,96,36,72,17,24,60,170,50,2,15,EDGE
78,58,0,78,22,50,170,200,10,3,20,VEHICLE
81,58,93,76,36,70,101,186,10,3,20,VEHICLE
43,38,60,54,50,21,78,199,150,2,10,CLOUD
80,71,0,84,19,31,129,189,50,2,15,EDGE
68,38,61,2,20,24,135,88,10,3,20,VEHICLE
73,76,39,48,6,25,65,165,50,2,15,EDGE
82,18,102,33,45,83,168,157,15,3,25,VEHICLE
92,77,57,87,15,28,88,182,50,2,15,EDGE
51,69,17,37,18,30,106,117,10,3,20,VEHICLE
69,35,87,36,37,79,71,119,10,3,20,VEHICLE
72,73,69,97,17,96,98,102,300,1,5,CLOUD
88,25,32,88,41,25,164,169,300,1,5,EDGE
85,11,26,39,8,64,77,74,300,1,5,CLOUD
58,62,47,35,16,60,154,85,50,2,15,EDGE
43,72,60,31,6,93,102,110,150,2,10,EDGE
50,46,116,81,19,30,76,100,150,2,10,EDGE
59,53,104,32,20,46,139,152,150,2,10,EDGE
65,68,91,100,20,39,173,199,300,1,5,EDGE
55,34,96,76,34,42,114,130,10,3,20,VEHICLE
95,25,1,94,22,59,110,187,10,3,20,EDGE
53,25,115,36,20,37,88,155,15,3,25,VEHICLE
50,73,43,79,47,78,157,147,300,1,5,EDGE
60,86,72,1,40,49,85,76,150,2,10,EDGE
62,96,113,56,12,78,112,155,150,2,10,EDGE
93,34,28,63,49,47,137,151,10,3,20,VEHICLE
66,20,84,20,44,36,146,179,50,2,15,EDGE
67,45,45,34,31,44,94,52,50,2,15,EDGE
42,61,60,11,36,29,146,157,15,3,25,VEHICLE
93,53,83,5,33,49,87,190,150,2,10,EDGE
73,41,29,67,43,59,142,168,300,1,5,CLOUD
90,92,1,80,6,61,104,82,50,2,15,EDGE
81,41,39,22,25,42,150,198,15,3,25,VEHICLE
85,72,72,2,5,26,120,79,150,2,10,EDGE
78,76,95,23,47,96,151,81,10,3,20,VEHICLE
50,23,44,41,21,77,62,161,10,3,20,VEHICLE
62,86,104,8,33,29,107,145,150,2,10,EDGE
93,18,12,69,31,67,158,199,50,2,15,EDGE
54,86,87,95,34,24,130,74,50,2,15,EDGE
72,39,78,54,33,30,82,114,10,3,20,VEHICLE
58,35,112,89,40,79,83,195,15,3,25,VEHICLE
60,42,113,72,40,28,62,146,300,1,5,CLOUD
43,72,14,20,6,73,71,172,10,3,20,VEHICLE
44,25,105,73,18,45,118,104,50,2,15,EDGE
86,54,114,12,13,73,129,193,300,1,5,CLOUD
52,27,117,40,22,43,104,155,15,3,25,VEHICLE
54,25,93,5,46,75,175,159,150,2,10,EDGE
80,19,113,32,37,44,118,175,300,1,5,CLOUD
91,39,66,2,15,53,160,158,150,2,10,EDGE
49,29,68,1,27,95,166,131,150,2,10,EDGE
85,80,116,93,48,64,101,113,50,2,15,CLOUD
79,22,98,34,44,21,95,130,15,3,25,VEHICLE
63,62,6,81,50,92,114,97,50,2,15,CLOUD
68,58,90,50,12,70,121,82,300,1,5,CLOUD
93,62,72,98,43,100,110,90,50,2,15,EDGE
58,56,68,100,13,28,71,149,10,3,20,VEHICLE
90,26,99,40,16,38,147,95,150,2,10,EDGE
95,55,39,63,25,56,157,50,50,2,15,EDGE
44,16,111,14,13,38,123,77,150,2,10,EDGE
83,98,32,46,9,40,76,200,50,2,15,EDGE
51,10,43,73,47,23,164,114,50,2,15,EDGE
75,40,87,56,41,44,93,158,300,1,5,CLOUD
44,22,84,70,32,64,179,53,300,1,5,EDGE
70,34,80,16,40,64,96,178,300,1,5,CLOUD
82,31,52,95,19,37,172,169,50,2,15,EDGE
88,31,101,17,8,88,176,112,15,3,25,EDGE
92,41,45,18,36,20,65,124,300,1,5,CLOUD
65,92,84,69,35,99,122,94,15,3,25,VEHICLE
58,17,69,56,37,60,106,126,150,2,10,EDGE
73,61,86,81,17,95,74,151,15,3,25,VEHICLE
63,16,46,1,37,26,99,138,50,2,15,EDGE
62,29,93,43,43,68,154,157,150,2,10,EDGE
76,88,107,88,39,96,62,156,150,2,10,EDGE
54,73,110,48,9,75,122,172,10,3,20,VEHICLE
76,22,4,20,5,23,144,122,10,3,20,VEHICLE
46,94,4,48,40,20,115,179,300,1,5,CLOUD
92,48,67,29,39,97,102,168,50,2,15,EDGE
51,29,105,24,41,71,64,138,15,3,25,VEHICLE
43,70,15,44,25,70,177,196,300,1,5,EDGE
94,85,22,38,20,62,115,139,300,1,5,CLOUD
59,50,87,10,43,81,131,172,10,3,20,VEHICLE
75,90,75,99,21,76,84,53,10,3,20,VEHICLE
61,53,6,85,38,83,78,100,10,3,20,VEHICLE
77,20,53,10,13,63,175,116,15,3,25,VEHICLE
40,59,52,51,32,94,135,134,15,3,25,VEHICLE
92,79,49,46,25,27,109,151,50,2,15,EDGE
95,55,70,24,47,89,124,84,15,3,25,VEHICLE
65,91,67,25,16,39,170,160,15,3,25,VEHICLE
79,29,58,76,31,37,63,54,50,2,15,EDGE
94,46,103,89,15,75,154,133,300,1,5,EDGE
70,81,103,25,42,47,169,76,15,3,25,VEHICLE
52,10,62,36,36,82,115,76,10,3,20,VEHICLE
87,52,69,63,43,90,168,130,50,2,15,EDGE
64,86,5,81,49,86,143,180,300,1,5,CLOUD
78,66,3,26,18,55,116,96,15,3,25,VEHICLE
95,15,69,80,18,34,71,171,15,3,25,EDGE
64,16,115,60,30,71,149,99,15,3,25,VEHICLE
82,64,55,55,46,68,171,72,300,1,5,EDGE
74,96,76,88,20,35,95,187,150,2,10,EDGE
54,16,112,42,39,85,104,126,150,2,10,EDGE
76,26,70,91,28,20,166,50,300,1,5,EDGE
66,35,119,54,21,86,132,67,50,2,15,EDGE
48,87,57,67,42,39,136,84,15,3,25,VEHICLE
54,11,70,9,32,85,125,62,50,2,15,EDGE
86,57,26,47,27,62,180,112,300,1,5,EDGE
78,60,6,98,34,70,110,199,150,2,10,EDGE
60,36,77,40,16,78,91,136,50,2,15,EDGE
42,17,26,64,29,82,66,133,150,2,10,EDGE
63,22,80,40,12,21,158,66,15,3,25,VEHICLE
74,84,80,96,29,98,99,115,10,3,20,VEHICLE
93,48,42,33,6,52,112,188,15,3,25,VEHICLE
61,57,107,8,8,89,120,63,10,3,20,VEHICLE
42,48,38,58,18,62,63,130,50,2,15,EDGE
59,25,36,66,5,90,80,111,10,3,20,VEHICLE
75,12,32,67,27,41,155,92,15,3,25,VEHICLE
84,28,106,85,14,93,169,118,300,1,5,EDGE
54,50,102,34,31,84,147,111,10,3,20,VEHICLE
82,98,16,49,43,59,97,193,150,2,10,EDGE
69,80,1,63,26,28,177,132,15,3,25,VEHICLE
69,98,85,24,12,98,106,133,50,2,15,EDGE
83,58,63,14,20,20,178,61,150,2,10,EDGE
65,56,62,67,19,47,105,87,50,2,15,EDGE
43,20,22,31,29,31,151,123,10,3,20,VEHICLE
90,93,10,30,44,84,110,106,50,2,15,EDGE
41,24,93,28,10,68,180,66,15,3,25,VEHICLE
60,60,66,52,15,81,89,134,300,1,5,CLOUD
67,15,111,55,27,63,147,120,15,3,25,VEHICLE
59,35,89,27,11,89,82,168,300,1,5,CLOUD
68,47,48,97,18,26,126,120,150,2,10,EDGE
67,87,104,80,26,39,140,97,50,2,15,EDGE
95,54,1,56,5,50,179,168,150,2,10,EDGE
54,100,99,24,10,69,75,128,150,2,10,EDGE
94,53,119,74,47,82,64,113,300,1,5,CLOUD
47,79,16,18,29,99,143,53,10,3,20,VEHICLE
82,48,22,38,31,38,128,188,300,1,5,CLOUD
55,31,94,18,9,48,165,87,300,1,5,EDGE
94,72,95,98,14,45,98,127,150,2,10,EDGE
93,93,62,92,16,35,155,57,50,2,15,EDGE
94,76,17,97,29,64,158,77,150,2,10,EDGE
66,88,73,39,5,33,100,68,300,1,5,CLOUD
73,44,119,56,26,89,129,181,150,2,10,EDGE
69,34,57,60,40,42,90,114,10,3,20,VEHICLE
81,60,12,16,23,63,123,57,15,3,25,VEHICLE
42,47,103,95,30,57,115,124,10,3,20,VEHICLE
51,29,72,34,12,32,135,170,50,2,15,EDGE
63,22,102,94,13,79,61,131,150,2,10,EDGE
49,98,72,42,6,99,119,50,10,3,20,VEHICLE
77,26,94,42,22,22,106,112,50,2,15,EDGE
79,94,17,9,35,34,119,181,15,3,25,VEHICLE
95,58,115,37,13,67,133,126,10,3,20,EDGE
41,18,20,22,18,56,135,181,15,3,25,EDGE
86,94,45,39,18,92,142,51,50,2,15,EDGE
79,75,98,92,26,81,127,87,15,3,25,VEHICLE
63,24,115,18,27,91,68,103,150,2,10,EDGE
79,20,11,78,29,82,101,100,150,2,10,EDGE
63,78,63,47,25,46,153,182,300,1,5,EDGE
86,33,35,100,12,70,165,156,300,1,5,EDGE
59,79,100,98,40,74,123,74,300,1,5,CLOUD
53,76,44,89,17,44,98,128,150,2,10,EDGE
80,79,72,61,15,52,157,80,15,3,25,VEHICLE
57,37,113,18,43,66,174,132,10,3,20,VEHICLE
47,57,67,81,32,92,60,124,150,2,10,EDGE
77,93,101,23,45,76,85,165,300,1,5,CLOUD
76,98,52,5,17,96,96,59,150,2,10,EDGE
45,97,112,62,26,85,94,68,10,3,20,VEHICLE
86,88,41,40,48,44,64,116,150,2,10,CLOUD
59,73,111,48,47,86,134,73,10,3,20,VEHICLE
88,66,83,17,28,77,66,180,300,1,5,CLOUD
94,73,101,25,12,71,110,65,15,3,25,VEHICLE
68,31,71,54,21,83,106,121,50,2,15,EDGE
71,41,71,65,37,66,100,134,300,1,5,CLOUD
44,31,29,93,23,65,150,82,150,2,10,EDGE
65,10,110,80,18,80,79,132,150,2,10,EDGE
70,59,16,36,7,50,74,134,15,3,25,VEHICLE
95,42,4,72,30,78,66,111,150,2,10,EDGE
48,99,49,12,48,76,82,177,10,3,20,VEHICLE
74,10,5,34,35,30,62,54,10,3,20,VEHICLE
92,76,100,72,39,59,144,121,10,3,20,VEHICLE
56,88,80,43,27,95,158,83,15,3,25,VEHICLE
45,10,51,32,16,84,101,125,10,3,20,EDGE
48,27,43,64,40,91,85,186,15,3,25,VEHICLE
61,83,104,49,41,46,149,180,300,1,5,CLOUD
70,22,42,4,50,35,166,184,15,3,25,VEHICLE
43,72,34,64,49,51,154,166,15,3,25,VEHICLE
94,64,70,12,36,62,127,155,10,3,20,VEHICLE
