step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision,rl_prediction
378,veh_21,11.76,60.99,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,VEHICLE
378,veh_22,3.39,21.06,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
378,veh_23,15.21,82.76,LOW,MODERATE,traffic_sign_recognition,EDGE,CLOUD
378,veh_24,14.55,35.41,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
378,veh_25,14.15,67.62,LOW,MODERATE,vehicle_diagnostics,CLOUD,EDGE
378,veh_26,7.23,70.51,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
378,veh_27,7.94,11.35,MEDIUM,MODERATE,route_planning,CLOUD,CLOUD
378,veh_28,4.29,79.48,HIGH,GOOD,route_planning,EDGE,EDGE
378,veh_29,17.24,98.2,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
378,veh_30,16.93,46.55,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
379,veh_1,12.1,55.18,LOW,POOR,lane_detection,VEHICLE,VEHICLE
379,veh_2,4.04,10.75,HIGH,POOR,driver_behavior_analysis,CLOUD,CLOUD
379,veh_3,13.13,22.61,LOW,GOOD,vehicle_diagnostics,EDGE,CLOUD
379,veh_4,4.58,64.11,HIGH,POOR,route_planning,EDGE,EDGE
379,veh_5,5.21,24.96,HIGH,GOOD,obstacle_detection,EDGE,EDGE
379,veh_6,4.61,90.59,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
379,veh_7,3.17,11.32,HIGH,POOR,driver_behavior_analysis,CLOUD,CLOUD
379,veh_8,15.5,45.33,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
379,veh_9,16.65,59.24,LOW,MODERATE,vehicle_diagnostics,CLOUD,EDGE
379,veh_10,15.42,66.31,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
379,veh_11,14.44,75.88,LOW,MODERATE,route_planning,CLOUD,EDGE
379,veh_12,17.0,73.46,LOW,MODERATE,vehicle_diagnostics,EDGE,EDGE
379,veh_13,9.2,74.08,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
379,veh_14,11.16,48.18,MEDIUM,GOOD,lane_detection,VEHICLE,VEHICLE
379,veh_15,9.27,80.53,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
379,veh_16,7.62,24.36,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
379,veh_17,5.45,49.8,HIGH,GOOD,obstacle_detection,EDGE,EDGE
379,veh_18,8.85,34.99,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
379,veh_19,4.15,61.27,HIGH,POOR,lane_detection,EDGE,EDGE
379,veh_20,5.3,21.5,HIGH,GOOD,obstacle_detection,EDGE,EDGE
379,veh_21,2.37,63.08,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
379,veh_22,9.33,47.64,MEDIUM,GOOD,lane_detection,VEHICLE,VEHICLE
379,veh_23,16.42,23.05,LOW,GOOD,obstacle_detection,VEHICLE,CLOUD
379,veh_24,14.1,34.7,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
379,veh_25,12.13,32.71,LOW,GOOD,driver_behavior_analysis,EDGE,VEHICLE
379,veh_26,2.44,12.23,HIGH,GOOD,traffic_sign_recognition,CLOUD,CLOUD
379,veh_27,17.57,43.79,LOW,POOR,vehicle_diagnostics,VEHICLE,EDGE
379,veh_28,17.31,31.12,LOW,POOR,lane_detection,VEHICLE,VEHICLE
379,veh_29,11.81,84.46,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
379,veh_30,7.63,40.46,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,EDGE
380,veh_1,8.67,80.92,MEDIUM,GOOD,route_planning,EDGE,CLOUD
380,veh_2,11.24,21.2,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
380,veh_3,5.79,91.57,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
380,veh_4,13.93,64.76,LOW,MODERATE,traffic_sign_recognition,EDGE,CLOUD
380,veh_5,17.95,89.17,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
380,veh_6,14.22,66.89,LOW,GOOD,driver_behavior_analysis,EDGE,EDGE
380,veh_7,13.05,74.4,LOW,GOOD,route_planning,EDGE,EDGE
380,veh_8,9.4,78.78,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,CLOUD
380,veh_9,9.31,31.17,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,EDGE
380,veh_10,17.83,70.41,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
380,veh_11,6.39,78.9,MEDIUM,GOOD,traffic_sign_recognition,EDGE,CLOUD
380,veh_12,17.33,36.95,LOW,MODERATE,traffic_sign_recognition,CLOUD,EDGE
380,veh_13,2.92,26.18,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
380,veh_14,12.07,32.96,LOW,POOR,lane_detection,VEHICLE,VEHICLE
380,veh_15,7.47,94.46,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
380,veh_16,8.86,46.04,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
380,veh_17,14.39,15.72,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
380,veh_18,2.06,18.63,HIGH,GOOD,driver_behavior_analysis,CLOUD,CLOUD
380,veh_19,9.99,12.87,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
380,veh_20,2.46,21.86,HIGH,MODERATE,traffic_sign_recognition,EDGE,CLOUD
380,veh_21,10.42,88.28,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
380,veh_22,4.93,11.74,HIGH,GOOD,vehicle_diagnostics,CLOUD,CLOUD
380,veh_23,8.18,76.5,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
380,veh_24,11.12,31.49,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,EDGE
380,veh_25,14.6,32.67,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
380,veh_26,14.26,38.03,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
380,veh_27,11.03,58.08,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,VEHICLE
380,veh_28,15.62,30.68,LOW,POOR,route_planning,VEHICLE,VEHICLE
380,veh_29,10.52,95.12,MEDIUM,GOOD,route_planning,CLOUD,EDGE
380,veh_30,5.34,76.0,HIGH,GOOD,driver_behavior_analysis,EDGE,EDGE
381,veh_1,2.89,25.18,HIGH,GOOD,route_planning,EDGE,EDGE
381,veh_2,4.82,19.12,HIGH,MODERATE,obstacle_detection,CLOUD,CLOUD
381,veh_3,4.8,90.28,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
381,veh_4,15.6,14.71,LOW,MODERATE,obstacle_detection,CLOUD,CLOUD
381,veh_5,15.13,75.71,LOW,GOOD,vehicle_diagnostics,CLOUD,CLOUD
381,veh_6,14.22,36.31,LOW,MODERATE,vehicle_diagnostics,EDGE,EDGE
381,veh_7,17.09,95.03,LOW,GOOD,vehicle_diagnostics,CLOUD,CLOUD
381,veh_8,10.98,59.05,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
381,veh_9,17.67,15.01,LOW,GOOD,obstacle_detection,CLOUD,EDGE
381,veh_10,16.39,45.71,LOW,GOOD,driver_behavior_analysis,EDGE,CLOUD
381,veh_11,9.8,72.3,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
381,veh_12,5.13,75.5,HIGH,GOOD,route_planning,EDGE,EDGE
381,veh_13,6.63,39.6,MEDIUM,GOOD,lane_detection,VEHICLE,VEHICLE
381,veh_14,12.1,43.46,LOW,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
381,veh_15,9.04,97.85,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,CLOUD
381,veh_16,17.41,86.38,LOW,POOR,route_planning,VEHICLE,VEHICLE
381,veh_17,6.14,97.76,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
381,veh_18,13.32,10.16,LOW,MODERATE,route_planning,CLOUD,CLOUD
381,veh_19,3.63,45.57,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
381,veh_20,10.02,95.12,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
381,veh_21,5.55,71.05,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
381,veh_22,17.0,54.67,LOW,POOR,route_planning,VEHICLE,VEHICLE
381,veh_23,9.75,65.95,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
381,veh_24,13.11,38.12,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
381,veh_25,2.23,54.38,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
381,veh_26,2.51,27.6,HIGH,GOOD,lane_detection,EDGE,EDGE
381,veh_27,9.16,56.79,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
381,veh_28,8.39,17.91,MEDIUM,POOR,lane_detection,CLOUD,VEHICLE
381,veh_29,12.14,74.82,LOW,POOR,route_planning,VEHICLE,VEHICLE
381,veh_30,6.79,36.58,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
382,veh_1,17.81,47.0,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
382,veh_2,12.0,62.84,LOW,MODERATE,driver_behavior_analysis,EDGE,EDGE
382,veh_3,17.38,26.35,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
382,veh_4,2.5,61.92,HIGH,MODERATE,route_planning,EDGE,VEHICLE
382,veh_5,17.47,26.57,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
382,veh_6,15.32,73.42,LOW,MODERATE,traffic_sign_recognition,CLOUD,VEHICLE
382,veh_7,3.3,38.13,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
382,veh_8,8.55,79.95,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
382,veh_9,15.64,61.19,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
382,veh_10,11.9,91.88,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
382,veh_11,7.08,23.45,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
382,veh_12,13.4,40.46,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
382,veh_13,15.64,76.86,LOW,MODERATE,vehicle_diagnostics,CLOUD,EDGE
382,veh_14,13.16,69.26,LOW,MODERATE,route_planning,CLOUD,EDGE
382,veh_15,14.77,64.14,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
382,veh_16,16.22,73.9,LOW,MODERATE,route_planning,EDGE,EDGE
382,veh_17,4.67,65.79,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
382,veh_18,7.47,69.51,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
382,veh_19,5.32,93.02,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
382,veh_20,10.38,35.24,MEDIUM,GOOD,driver_behavior_analysis,EDGE,CLOUD
382,veh_21,6.33,55.21,MEDIUM,GOOD,traffic_sign_recognition,EDGE,EDGE
382,veh_22,2.71,77.48,HIGH,POOR,obstacle_detection,EDGE,EDGE
382,veh_23,17.68,77.23,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
382,veh_24,17.97,52.34,LOW,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
382,veh_25,11.08,94.78,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,EDGE
382,veh_26,5.86,78.78,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
382,veh_27,13.58,67.8,LOW,MODERATE,route_planning,CLOUD,EDGE
382,veh_28,10.62,74.5,MEDIUM,MODERATE,route_planning,CLOUD,CLOUD
382,veh_29,13.64,16.57,LOW,GOOD,route_planning,CLOUD,CLOUD
382,veh_30,7.64,88.54,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
383,veh_1,5.54,91.77,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
383,veh_2,2.03,46.76,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
383,veh_3,14.32,71.57,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
383,veh_4,7.09,76.98,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,CLOUD
383,veh_5,14.25,31.75,LOW,MODERATE,vehicle_diagnostics,EDGE,EDGE
383,veh_6,17.43,50.52,LOW,POOR,route_planning,VEHICLE,VEHICLE
383,veh_7,11.99,15.43,MEDIUM,GOOD,obstacle_detection,CLOUD,CLOUD
383,veh_8,6.76,76.82,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
383,veh_9,15.0,33.31,LOW,GOOD,vehicle_diagnostics,EDGE,EDGE
383,veh_10,3.23,70.76,HIGH,GOOD,route_planning,EDGE,EDGE
383,veh_11,8.57,90.96,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
383,veh_12,2.73,75.28,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
383,veh_13,3.77,14.89,HIGH,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
383,veh_14,6.36,55.23,MEDIUM,MODERATE,route_planning,CLOUD,CLOUD
383,veh_15,15.63,48.36,LOW,POOR,lane_detection,VEHICLE,VEHICLE
383,veh_16,13.09,54.88,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
383,veh_17,13.41,78.13,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
383,veh_18,17.79,31.84,LOW,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
383,veh_19,17.3,79.68,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
383,veh_20,5.35,29.79,HIGH,POOR,obstacle_detection,EDGE,EDGE
383,veh_21,6.74,41.94,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
383,veh_22,11.26,80.71,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
383,veh_23,2.03,13.46,HIGH,POOR,lane_detection,CLOUD,EDGE
383,veh_24,14.07,11.74,LOW,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
383,veh_25,17.22,15.5,LOW,POOR,route_planning,CLOUD,VEHICLE
383,veh_26,10.35,36.85,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,EDGE
383,veh_27,12.94,99.48,LOW,GOOD,route_planning,EDGE,EDGE
383,veh_28,10.11,51.1,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
383,veh_29,8.31,51.27,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
383,veh_30,11.09,46.58,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
384,veh_1,5.33,42.08,HIGH,GOOD,route_planning,EDGE,EDGE
384,veh_2,16.43,31.15,LOW,MODERATE,driver_behavior_analysis,EDGE,EDGE
384,veh_3,12.8,74.49,LOW,MODERATE,vehicle_diagnostics,CLOUD,EDGE
384,veh_4,11.87,85.3,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
384,veh_5,3.28,81.06,HIGH,GOOD,obstacle_detection,EDGE,EDGE
384,veh_6,4.76,34.18,HIGH,GOOD,lane_detection,EDGE,EDGE
384,veh_7,2.59,88.91,HIGH,POOR,obstacle_detection,EDGE,EDGE
384,veh_8,4.63,52.13,HIGH,POOR,obstacle_detection,EDGE,EDGE
384,veh_9,12.83,38.88,LOW,MODERATE,traffic_sign_recognition,CLOUD,EDGE
384,veh_10,2.94,96.83,HIGH,GOOD,driver_behavior_analysis,EDGE,EDGE
384,veh_11,12.92,75.69,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
384,veh_12,10.78,96.08,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,EDGE
384,veh_13,2.27,25.88,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
384,veh_14,11.2,80.1,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
384,veh_15,16.69,52.55,LOW,MODERATE,driver_behavior_analysis,EDGE,CLOUD
384,veh_16,4.29,40.04,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
384,veh_17,12.39,39.42,LOW,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
384,veh_18,2.71,95.41,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
384,veh_19,12.12,48.17,LOW,MODERATE,vehicle_diagnostics,EDGE,VEHICLE
384,veh_20,3.82,25.39,HIGH,POOR,traffic_sign_recognition,EDGE,EDGE
384,veh_21,3.13,14.19,HIGH,MODERATE,route_planning,CLOUD,CLOUD
384,veh_22,12.96,12.11,LOW,MODERATE,obstacle_detection,CLOUD,CLOUD
384,veh_23,17.68,20.61,LOW,POOR,traffic_sign_recognition,VEHICLE,CLOUD
384,veh_24,12.77,96.54,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
384,veh_25,4.71,46.54,HIGH,POOR,route_planning,EDGE,EDGE
384,veh_26,5.06,67.26,HIGH,GOOD,obstacle_detection,EDGE,EDGE
384,veh_27,8.16,93.3,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
384,veh_28,13.62,23.77,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
384,veh_29,8.48,53.29,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
384,veh_30,10.39,96.98,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
385,veh_1,17.23,59.68,LOW,MODERATE,route_planning,CLOUD,CLOUD
385,veh_2,4.3,67.76,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
385,veh_3,11.84,36.45,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
385,veh_4,17.77,21.62,LOW,GOOD,route_planning,EDGE,EDGE
385,veh_5,4.16,60.25,HIGH,MODERATE,lane_detection,EDGE,EDGE
385,veh_6,16.46,22.56,LOW,MODERATE,vehicle_diagnostics,EDGE,CLOUD
385,veh_7,10.75,81.76,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
385,veh_8,10.19,54.9,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
385,veh_9,12.48,50.03,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
385,veh_10,13.75,45.42,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
385,veh_11,15.47,61.26,LOW,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
385,veh_12,15.82,38.57,LOW,POOR,route_planning,VEHICLE,VEHICLE
385,veh_13,3.31,19.49,HIGH,MODERATE,driver_behavior_analysis,CLOUD,EDGE
385,veh_14,11.79,56.03,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,VEHICLE
385,veh_15,4.53,45.51,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
385,veh_16,8.98,69.33,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
385,veh_17,4.38,60.31,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
385,veh_18,12.22,42.73,LOW,MODERATE,route_planning,CLOUD,EDGE
385,veh_19,7.96,51.32,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
385,veh_20,17.71,35.52,LOW,MODERATE,traffic_sign_recognition,CLOUD,VEHICLE
385,veh_21,15.54,57.9,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
385,veh_22,7.13,31.38,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
385,veh_23,15.14,14.95,LOW,MODERATE,obstacle_detection,CLOUD,CLOUD
385,veh_24,11.48,63.94,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
385,veh_25,10.83,75.0,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
385,veh_26,12.98,32.24,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
385,veh_27,13.95,77.52,LOW,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
385,veh_28,15.13,98.87,LOW,POOR,route_planning,VEHICLE,VEHICLE
385,veh_29,4.31,25.53,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
385,veh_30,11.54,66.66,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
386,veh_1,14.59,70.49,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
386,veh_2,12.86,80.35,LOW,MODERATE,driver_behavior_analysis,EDGE,CLOUD
386,veh_3,11.8,36.22,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
386,veh_4,3.33,83.24,HIGH,GOOD,route_planning,EDGE,EDGE
386,veh_5,2.1,55.22,HIGH,GOOD,driver_behavior_analysis,EDGE,VEHICLE
386,veh_6,10.4,54.9,MEDIUM,MODERATE,driver_behavior_analysis,EDGE,CLOUD
386,veh_7,2.46,50.61,HIGH,POOR,lane_detection,EDGE,EDGE
386,veh_8,4.74,92.13,HIGH,GOOD,lane_detection,EDGE,EDGE
386,veh_9,16.95,23.13,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
386,veh_10,2.42,33.06,HIGH,GOOD,route_planning,EDGE,EDGE
386,veh_11,2.19,28.89,HIGH,GOOD,lane_detection,EDGE,EDGE
386,veh_12,3.21,88.63,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
386,veh_13,8.1,47.75,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
386,veh_14,2.64,61.65,HIGH,GOOD,lane_detection,EDGE,EDGE
386,veh_15,5.88,60.15,HIGH,GOOD,lane_detection,EDGE,EDGE
386,veh_16,4.22,69.19,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
386,veh_17,4.11,46.5,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
386,veh_18,8.28,86.15,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
386,veh_19,4.55,29.19,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
386,veh_20,11.68,15.69,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,EDGE
386,veh_21,11.6,13.75,MEDIUM,MODERATE,obstacle_detection,CLOUD,CLOUD
386,veh_22,13.92,15.41,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
386,veh_23,9.24,33.56,MEDIUM,GOOD,route_planning,EDGE,EDGE
386,veh_24,16.4,70.18,LOW,POOR,lane_detection,VEHICLE,VEHICLE
386,veh_25,5.85,33.22,HIGH,GOOD,driver_behavior_analysis,EDGE,EDGE
386,veh_26,7.03,40.14,MEDIUM,GOOD,route_planning,EDGE,CLOUD
386,veh_27,15.13,12.87,LOW,GOOD,route_planning,CLOUD,CLOUD
386,veh_28,12.78,20.79,LOW,GOOD,vehicle_diagnostics,EDGE,CLOUD
386,veh_29,9.8,52.26,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
386,veh_30,15.08,64.33,LOW,MODERATE,driver_behavior_analysis,CLOUD,EDGE
387,veh_1,10.16,76.38,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
387,veh_2,2.67,58.32,HIGH,POOR,lane_detection,EDGE,EDGE
387,veh_3,10.49,62.69,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
387,veh_4,3.12,75.59,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
387,veh_5,3.67,58.25,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
387,veh_6,6.24,59.47,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
387,veh_7,10.05,52.03,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
387,veh_8,13.31,98.04,LOW,POOR,route_planning,VEHICLE,VEHICLE
387,veh_9,7.94,82.45,MEDIUM,GOOD,traffic_sign_recognition,EDGE,EDGE
387,veh_10,13.86,10.78,LOW,GOOD,traffic_sign_recognition,CLOUD,CLOUD
387,veh_11,3.95,15.5,HIGH,GOOD,obstacle_detection,CLOUD,EDGE
387,veh_12,3.43,11.65,HIGH,POOR,driver_behavior_analysis,CLOUD,CLOUD
387,veh_13,9.08,50.17,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
387,veh_14,3.61,94.67,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
387,veh_15,7.8,30.66,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,EDGE
387,veh_16,7.81,27.2,MEDIUM,MODERATE,driver_behavior_analysis,EDGE,CLOUD
387,veh_17,16.95,68.9,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
387,veh_18,6.79,69.28,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
387,veh_19,7.55,44.81,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
387,veh_20,7.56,49.87,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
387,veh_21,13.0,22.93,LOW,MODERATE,driver_behavior_analysis,EDGE,CLOUD
387,veh_22,9.03,24.83,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
387,veh_23,16.46,30.29,LOW,GOOD,route_planning,CLOUD,CLOUD
387,veh_24,3.55,26.36,HIGH,MODERATE,traffic_sign_recognition,EDGE,EDGE
387,veh_25,7.03,39.92,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
387,veh_26,9.39,18.16,MEDIUM,GOOD,obstacle_detection,CLOUD,CLOUD
387,veh_27,17.27,86.93,LOW,GOOD,traffic_sign_recognition,EDGE,CLOUD
387,veh_28,3.81,11.67,HIGH,POOR,lane_detection,CLOUD,CLOUD
387,veh_29,11.24,64.86,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
387,veh_30,9.4,42.71,MEDIUM,GOOD,traffic_sign_recognition,EDGE,CLOUD
388,veh_1,6.35,43.71,MEDIUM,MODERATE,route_planning,CLOUD,EDGE
388,veh_2,5.83,12.21,HIGH,GOOD,vehicle_diagnostics,CLOUD,CLOUD
388,veh_3,17.48,15.85,LOW,POOR,obstacle_detection,CLOUD,CLOUD
388,veh_4,6.75,28.2,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
388,veh_5,8.84,71.89,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
388,veh_6,7.76,14.61,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
388,veh_7,15.98,93.58,LOW,GOOD,route_planning,CLOUD,EDGE
388,veh_8,11.1,76.99,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
388,veh_9,2.14,63.82,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
388,veh_10,2.25,48.73,HIGH,GOOD,obstacle_detection,EDGE,VEHICLE
388,veh_11,7.96,51.41,MEDIUM,MODERATE,route_planning,CLOUD,EDGE
388,veh_12,11.44,17.24,MEDIUM,GOOD,obstacle_detection,CLOUD,CLOUD
388,veh_13,5.76,56.79,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
388,veh_14,9.26,14.18,MEDIUM,POOR,vehicle_diagnostics,CLOUD,EDGE
388,veh_15,2.04,20.61,HIGH,MODERATE,lane_detection,EDGE,VEHICLE
388,veh_16,3.35,38.81,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
388,veh_17,3.96,27.66,HIGH,POOR,traffic_sign_recognition,EDGE,EDGE
388,veh_18,7.56,29.64,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
388,veh_19,17.14,30.49,LOW,GOOD,vehicle_diagnostics,EDGE,EDGE
388,veh_20,6.21,66.06,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
388,veh_21,5.25,28.42,HIGH,POOR,traffic_sign_recognition,EDGE,EDGE
388,veh_22,15.72,42.98,LOW,MODERATE,driver_behavior_analysis,CLOUD,EDGE
388,veh_23,17.35,88.95,LOW,GOOD,route_planning,CLOUD,EDGE
