step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision
458,veh_30,14.51,90.52,LOW,GOOD,route_planning,EDGE
459,veh_1,2.85,75.77,HIGH,GOOD,traffic_sign_recognition,EDGE
459,veh_2,15.17,49.41,LOW,MODERATE,vehicle_diagnostics,CLOUD
459,veh_3,5.23,29.6,HIGH,GOOD,route_planning,EDGE
459,veh_4,16.65,71.21,LOW,MODERATE,traffic_sign_recognition,CLOUD
459,veh_5,17.3,94.49,LOW,MODERATE,route_planning,EDGE
459,veh_6,12.17,13.9,LOW,GOOD,obstacle_detection,CLOUD
459,veh_7,13.94,27.39,LOW,POOR,vehicle_diagnostics,VEHICLE
459,veh_8,15.8,85.97,LOW,GOOD,traffic_sign_recognition,EDGE
459,veh_9,3.09,76.5,HIGH,POOR,route_planning,EDGE
459,veh_10,10.08,92.66,MEDIUM,MODERATE,lane_detection,VEHICLE
459,veh_11,14.34,94.58,LOW,GOOD,driver_behavior_analysis,EDGE
459,veh_12,5.4,47.99,HIGH,MODERATE,traffic_sign_recognition,EDGE
459,veh_13,10.38,86.36,MEDIUM,POOR,route_planning,VEHICLE
459,veh_14,7.35,57.99,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
459,veh_15,15.06,81.3,LOW,MODERATE,lane_detection,VEHICLE
459,veh_16,15.32,49.55,LOW,POOR,vehicle_diagnostics,VEHICLE
459,veh_17,13.24,50.81,LOW,POOR,lane_detection,VEHICLE
459,veh_18,8.54,97.13,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
459,veh_19,7.8,44.46,MEDIUM,GOOD,traffic_sign_recognition,EDGE
459,veh_20,3.07,11.29,HIGH,GOOD,traffic_sign_recognition,CLOUD
459,veh_21,17.41,16.87,LOW,POOR,route_planning,CLOUD
459,veh_22,9.37,52.22,MEDIUM,POOR,route_planning,VEHICLE
459,veh_23,9.02,54.13,MEDIUM,GOOD,lane_detection,VEHICLE
459,veh_24,7.54,93.36,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
459,veh_25,9.33,74.7,MEDIUM,MODERATE,lane_detection,VEHICLE
459,veh_26,4.68,40.5,HIGH,GOOD,driver_behavior_analysis,EDGE
459,veh_27,6.11,84.39,MEDIUM,GOOD,vehicle_diagnostics,EDGE
459,veh_28,16.07,28.64,LOW,MODERATE,driver_behavior_analysis,CLOUD
459,veh_29,16.44,60.51,LOW,MODERATE,lane_detection,VEHICLE
459,veh_30,17.97,57.74,LOW,POOR,driver_behavior_analysis,VEHICLE
460,veh_1,9.78,39.82,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
460,veh_2,17.96,84.08,LOW,GOOD,route_planning,CLOUD
460,veh_3,14.49,82.74,LOW,MODERATE,driver_behavior_analysis,EDGE
460,veh_4,8.51,16.38,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
460,veh_5,11.37,14.18,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
460,veh_6,4.41,93.62,HIGH,GOOD,route_planning,EDGE
460,veh_7,8.03,66.2,MEDIUM,MODERATE,obstacle_detection,VEHICLE
460,veh_8,6.92,36.24,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
460,veh_9,13.07,36.13,LOW,GOOD,route_planning,EDGE
460,veh_10,6.47,64.36,MEDIUM,POOR,route_planning,VEHICLE
460,veh_11,7.03,12.62,MEDIUM,POOR,obstacle_detection,CLOUD
460,veh_12,12.74,47.7,LOW,POOR,traffic_sign_recognition,VEHICLE
460,veh_13,11.51,75.81,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
460,veh_14,13.32,13.98,LOW,MODERATE,vehicle_diagnostics,CLOUD
460,veh_15,2.14,30.0,HIGH,POOR,lane_detection,EDGE
460,veh_16,2.51,95.96,HIGH,MODERATE,driver_behavior_analysis,EDGE
460,veh_17,8.08,49.54,MEDIUM,POOR,lane_detection,VEHICLE
460,veh_18,11.74,42.83,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
460,veh_19,2.17,48.4,HIGH,MODERATE,obstacle_detection,EDGE
460,veh_20,14.47,42.99,LOW,MODERATE,lane_detection,VEHICLE
460,veh_21,6.06,27.75,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
460,veh_22,2.25,44.13,HIGH,MODERATE,vehicle_diagnostics,EDGE
460,veh_23,15.48,59.62,LOW,MODERATE,obstacle_detection,VEHICLE
460,veh_24,13.74,84.51,LOW,GOOD,traffic_sign_recognition,CLOUD
460,veh_25,7.23,89.51,MEDIUM,GOOD,traffic_sign_recognition,EDGE
460,veh_26,11.11,59.7,MEDIUM,POOR,obstacle_detection,VEHICLE
460,veh_27,15.09,13.36,LOW,POOR,vehicle_diagnostics,CLOUD
460,veh_28,2.56,20.45,HIGH,MODERATE,traffic_sign_recognition,EDGE
460,veh_29,9.5,39.21,MEDIUM,POOR,lane_detection,VEHICLE
460,veh_30,9.64,61.05,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
461,veh_1,14.22,81.2,LOW,MODERATE,route_planning,CLOUD
461,veh_2,15.61,21.47,LOW,MODERATE,route_planning,EDGE
461,veh_3,11.77,46.28,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
461,veh_4,9.0,21.59,MEDIUM,POOR,lane_detection,VEHICLE
461,veh_5,2.02,51.94,HIGH,MODERATE,obstacle_detection,EDGE
461,veh_6,16.7,89.06,LOW,MODERATE,lane_detection,VEHICLE
461,veh_7,13.13,81.28,LOW,POOR,lane_detection,VEHICLE
461,veh_8,6.06,52.7,MEDIUM,POOR,lane_detection,VEHICLE
461,veh_9,2.07,60.96,HIGH,POOR,traffic_sign_recognition,EDGE
461,veh_10,15.21,78.27,LOW,GOOD,traffic_sign_recognition,EDGE
461,veh_11,2.25,58.29,HIGH,POOR,obstacle_detection,EDGE
461,veh_12,12.62,49.58,LOW,MODERATE,traffic_sign_recognition,CLOUD
461,veh_13,7.37,22.43,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
461,veh_14,14.31,72.79,LOW,MODERATE,route_planning,EDGE
461,veh_15,2.71,82.02,HIGH,GOOD,route_planning,EDGE
461,veh_16,15.05,56.04,LOW,MODERATE,traffic_sign_recognition,EDGE
461,veh_17,8.34,23.94,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
461,veh_18,3.87,66.6,HIGH,MODERATE,driver_behavior_analysis,EDGE
461,veh_19,14.58,65.81,LOW,GOOD,traffic_sign_recognition,CLOUD
461,veh_20,10.02,99.09,MEDIUM,MODERATE,obstacle_detection,VEHICLE
461,veh_21,11.69,41.03,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
461,veh_22,17.89,98.62,LOW,MODERATE,obstacle_detection,VEHICLE
461,veh_23,12.12,81.4,LOW,MODERATE,traffic_sign_recognition,CLOUD
461,veh_24,13.25,65.61,LOW,MODERATE,lane_detection,VEHICLE
461,veh_25,16.92,82.1,LOW,POOR,vehicle_diagnostics,VEHICLE
461,veh_26,12.51,73.74,LOW,MODERATE,driver_behavior_analysis,CLOUD
461,veh_27,15.79,30.14,LOW,MODERATE,driver_behavior_analysis,EDGE
461,veh_28,13.83,38.65,LOW,MODERATE,traffic_sign_recognition,EDGE
461,veh_29,13.12,48.73,LOW,GOOD,obstacle_detection,VEHICLE
461,veh_30,8.73,47.73,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
462,veh_1,6.53,37.68,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
462,veh_2,2.21,31.91,HIGH,POOR,lane_detection,EDGE
462,veh_3,4.9,54.07,HIGH,MODERATE,obstacle_detection,EDGE
462,veh_4,15.87,88.85,LOW,MODERATE,traffic_sign_recognition,EDGE
462,veh_5,10.96,95.06,MEDIUM,GOOD,obstacle_detection,VEHICLE
462,veh_6,9.47,84.8,MEDIUM,POOR,route_planning,VEHICLE
462,veh_7,10.5,68.54,MEDIUM,GOOD,lane_detection,VEHICLE
462,veh_8,2.98,24.76,HIGH,MODERATE,obstacle_detection,EDGE
462,veh_9,11.27,55.32,MEDIUM,GOOD,lane_detection,VEHICLE
462,veh_10,16.2,72.59,LOW,POOR,obstacle_detection,VEHICLE
462,veh_11,8.39,41.91,MEDIUM,POOR,obstacle_detection,VEHICLE
462,veh_12,7.78,33.34,MEDIUM,POOR,obstacle_detection,VEHICLE
462,veh_13,6.94,40.18,MEDIUM,GOOD,lane_detection,VEHICLE
462,veh_14,13.51,32.7,LOW,MODERATE,lane_detection,VEHICLE
462,veh_15,10.27,42.85,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
462,veh_16,2.73,46.21,HIGH,GOOD,driver_behavior_analysis,EDGE
462,veh_17,3.31,48.78,HIGH,MODERATE,obstacle_detection,EDGE
462,veh_18,5.94,17.74,HIGH,MODERATE,route_planning,CLOUD
462,veh_19,11.89,34.38,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
462,veh_20,11.61,11.71,MEDIUM,POOR,lane_detection,CLOUD
462,veh_21,6.23,12.45,MEDIUM,POOR,route_planning,CLOUD
462,veh_22,15.5,73.97,LOW,GOOD,traffic_sign_recognition,CLOUD
462,veh_23,15.68,95.29,LOW,POOR,route_planning,VEHICLE
462,veh_24,10.83,90.67,MEDIUM,POOR,obstacle_detection,VEHICLE
462,veh_25,4.34,61.17,HIGH,GOOD,vehicle_diagnostics,EDGE
462,veh_26,7.33,13.28,MEDIUM,POOR,traffic_sign_recognition,CLOUD
462,veh_27,6.12,62.49,MEDIUM,GOOD,driver_behavior_analysis,EDGE
462,veh_28,5.77,89.59,HIGH,GOOD,lane_detection,EDGE
462,veh_29,5.75,40.53,HIGH,POOR,obstacle_detection,EDGE
462,veh_30,17.82,76.59,LOW,GOOD,vehicle_diagnostics,EDGE
463,veh_1,11.1,85.99,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
463,veh_2,11.84,93.72,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
463,veh_3,4.42,85.69,HIGH,MODERATE,obstacle_detection,EDGE
463,veh_4,4.96,62.45,HIGH,MODERATE,vehicle_diagnostics,EDGE
463,veh_5,15.89,95.86,LOW,POOR,traffic_sign_recognition,VEHICLE
463,veh_6,4.73,77.26,HIGH,GOOD,lane_detection,EDGE
463,veh_7,9.67,55.74,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
463,veh_8,17.89,65.54,LOW,GOOD,traffic_sign_recognition,CLOUD
463,veh_9,12.26,69.26,LOW,GOOD,lane_detection,VEHICLE
463,veh_10,4.33,58.51,HIGH,POOR,obstacle_detection,EDGE
463,veh_11,3.17,24.58,HIGH,MODERATE,driver_behavior_analysis,EDGE
463,veh_12,11.08,45.97,MEDIUM,GOOD,obstacle_detection,VEHICLE
463,veh_13,4.87,34.14,HIGH,POOR,traffic_sign_recognition,EDGE
463,veh_14,7.59,59.32,MEDIUM,POOR,route_planning,VEHICLE
463,veh_15,16.41,81.83,LOW,POOR,traffic_sign_recognition,VEHICLE
463,veh_16,16.73,89.75,LOW,GOOD,route_planning,CLOUD
463,veh_17,2.13,51.01,HIGH,MODERATE,traffic_sign_recognition,EDGE
463,veh_18,10.55,24.26,MEDIUM,GOOD,vehicle_diagnostics,EDGE
463,veh_19,16.01,69.85,LOW,POOR,obstacle_detection,VEHICLE
463,veh_20,7.06,63.11,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
463,veh_21,9.05,83.44,MEDIUM,POOR,obstacle_detection,VEHICLE
463,veh_22,3.36,81.15,HIGH,POOR,vehicle_diagnostics,EDGE
463,veh_23,15.91,84.09,LOW,MODERATE,route_planning,EDGE
463,veh_24,12.97,74.12,LOW,POOR,driver_behavior_analysis,VEHICLE
463,veh_25,9.19,38.43,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
463,veh_26,6.53,80.05,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
463,veh_27,9.06,72.18,MEDIUM,GOOD,traffic_sign_recognition,EDGE
463,veh_28,13.16,80.56,LOW,GOOD,obstacle_detection,VEHICLE
463,veh_29,6.87,41.99,MEDIUM,GOOD,obstacle_detection,VEHICLE
463,veh_30,12.02,22.43,LOW,POOR,driver_behavior_analysis,VEHICLE
464,veh_1,4.75,33.3,HIGH,GOOD,obstacle_detection,EDGE
464,veh_2,9.63,11.4,MEDIUM,GOOD,obstacle_detection,CLOUD
464,veh_3,7.8,30.1,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
464,veh_4,7.85,67.69,MEDIUM,GOOD,traffic_sign_recognition,EDGE
464,veh_5,10.26,57.03,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
464,veh_6,16.59,81.03,LOW,MODERATE,obstacle_detection,VEHICLE
464,veh_7,4.38,10.09,HIGH,POOR,route_planning,CLOUD
464,veh_8,7.78,89.65,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
464,veh_9,6.79,41.23,MEDIUM,GOOD,lane_detection,VEHICLE
464,veh_10,10.46,94.56,MEDIUM,POOR,obstacle_detection,VEHICLE
464,veh_11,16.7,39.14,LOW,GOOD,route_planning,EDGE
464,veh_12,16.28,99.45,LOW,POOR,lane_detection,VEHICLE
464,veh_13,3.84,35.47,HIGH,GOOD,traffic_sign_recognition,EDGE
464,veh_14,11.97,26.56,MEDIUM,GOOD,vehicle_diagnostics,EDGE
464,veh_15,8.68,83.45,MEDIUM,GOOD,driver_behavior_analysis,EDGE
464,veh_16,16.2,81.89,LOW,GOOD,obstacle_detection,VEHICLE
464,veh_17,15.05,69.84,LOW,POOR,driver_behavior_analysis,VEHICLE
464,veh_18,10.8,15.8,MEDIUM,MODERATE,obstacle_detection,CLOUD
464,veh_19,16.73,69.22,LOW,MODERATE,vehicle_diagnostics,EDGE
464,veh_20,4.63,89.82,HIGH,MODERATE,traffic_sign_recognition,EDGE
464,veh_21,10.64,19.25,MEDIUM,MODERATE,lane_detection,CLOUD
464,veh_22,12.71,46.89,LOW,MODERATE,route_planning,CLOUD
464,veh_23,7.6,54.09,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
464,veh_24,4.94,22.07,HIGH,MODERATE,route_planning,EDGE
464,veh_25,15.41,79.97,LOW,GOOD,obstacle_detection,VEHICLE
464,veh_26,11.61,24.17,MEDIUM,POOR,obstacle_detection,VEHICLE
464,veh_27,7.41,49.53,MEDIUM,MODERATE,lane_detection,VEHICLE
464,veh_28,2.94,45.9,HIGH,GOOD,driver_behavior_analysis,EDGE
464,veh_29,12.53,88.33,LOW,GOOD,driver_behavior_analysis,EDGE
464,veh_30,4.07,60.89,HIGH,MODERATE,vehicle_diagnostics,EDGE
465,veh_1,3.25,60.83,HIGH,POOR,vehicle_diagnostics,EDGE
465,veh_2,10.37,58.29,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
465,veh_3,17.42,62.57,LOW,POOR,driver_behavior_analysis,VEHICLE
465,veh_4,13.91,46.8,LOW,MODERATE,lane_detection,VEHICLE
465,veh_5,4.79,68.59,HIGH,MODERATE,vehicle_diagnostics,EDGE
465,veh_6,9.15,12.31,MEDIUM,MODERATE,obstacle_detection,CLOUD
465,veh_7,4.33,68.86,HIGH,GOOD,obstacle_detection,EDGE
465,veh_8,15.0,58.1,LOW,POOR,traffic_sign_recognition,VEHICLE
465,veh_9,14.33,96.22,LOW,GOOD,obstacle_detection,VEHICLE
465,veh_10,7.56,14.99,MEDIUM,POOR,route_planning,CLOUD
465,veh_11,7.95,97.21,MEDIUM,MODERATE,lane_detection,VEHICLE
465,veh_12,3.97,19.1,HIGH,MODERATE,vehicle_diagnostics,CLOUD
465,veh_13,6.47,21.66,MEDIUM,MODERATE,obstacle_detection,VEHICLE
465,veh_14,3.44,31.39,HIGH,GOOD,traffic_sign_recognition,EDGE
465,veh_15,17.63,60.03,LOW,POOR,lane_detection,VEHICLE
465,veh_16,4.19,47.4,HIGH,GOOD,vehicle_diagnostics,EDGE
465,veh_17,17.14,83.7,LOW,POOR,lane_detection,VEHICLE
465,veh_18,10.07,73.93,MEDIUM,MODERATE,route_planning,CLOUD
465,veh_19,10.15,26.9,MEDIUM,GOOD,driver_behavior_analysis,EDGE
465,veh_20,17.14,14.38,LOW,POOR,driver_behavior_analysis,CLOUD
465,veh_21,9.0,79.47,MEDIUM,GOOD,lane_detection,VEHICLE
465,veh_22,9.61,95.68,MEDIUM,POOR,lane_detection,VEHICLE
465,veh_23,14.58,14.15,LOW,POOR,obstacle_detection,CLOUD
465,veh_24,15.35,91.34,LOW,GOOD,route_planning,CLOUD
465,veh_25,8.99,12.33,MEDIUM,POOR,driver_behavior_analysis,CLOUD
465,veh_26,7.53,50.36,MEDIUM,POOR,obstacle_detection,VEHICLE
465,veh_27,11.68,24.46,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
465,veh_28,7.86,50.66,MEDIUM,GOOD,route_planning,EDGE
465,veh_29,5.87,18.23,HIGH,MODERATE,route_planning,CLOUD
465,veh_30,2.78,78.13,HIGH,GOOD,vehicle_diagnostics,EDGE
466,veh_1,16.74,90.92,LOW,POOR,driver_behavior_analysis,VEHICLE
466,veh_2,9.33,95.18,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
466,veh_3,6.98,94.03,MEDIUM,GOOD,obstacle_detection,VEHICLE
466,veh_4,5.48,31.6,HIGH,POOR,route_planning,EDGE
466,veh_5,16.2,45.3,LOW,MODERATE,lane_detection,VEHICLE
466,veh_6,10.51,45.84,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
466,veh_7,10.48,27.94,MEDIUM,GOOD,driver_behavior_analysis,EDGE
466,veh_8,7.21,28.36,MEDIUM,GOOD,vehicle_diagnostics,EDGE
466,veh_9,12.85,55.25,LOW,POOR,traffic_sign_recognition,VEHICLE
466,veh_10,13.48,88.4,LOW,MODERATE,obstacle_detection,VEHICLE
466,veh_11,15.81,50.66,LOW,POOR,driver_behavior_analysis,VEHICLE
466,veh_12,14.15,45.49,LOW,MODERATE,route_planning,EDGE
466,veh_13,4.54,52.95,HIGH,POOR,route_planning,EDGE
466,veh_14,16.28,23.21,LOW,GOOD,lane_detection,VEHICLE
466,veh_15,16.64,92.08,LOW,MODERATE,obstacle_detection,VEHICLE
466,veh_16,8.22,94.62,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
466,veh_17,15.48,85.24,LOW,POOR,obstacle_detection,VEHICLE
466,veh_18,5.07,91.48,HIGH,MODERATE,lane_detection,EDGE
466,veh_19,6.25,88.45,MEDIUM,GOOD,obstacle_detection,VEHICLE
466,veh_20,8.68,71.89,MEDIUM,GOOD,route_planning,EDGE
466,veh_21,17.81,36.41,LOW,POOR,vehicle_diagnostics,VEHICLE
466,veh_22,17.38,65.8,LOW,POOR,obstacle_detection,VEHICLE
466,veh_23,17.8,36.56,LOW,POOR,obstacle_detection,VEHICLE
466,veh_24,16.03,22.1,LOW,GOOD,traffic_sign_recognition,EDGE
466,veh_25,15.42,96.89,LOW,POOR,driver_behavior_analysis,VEHICLE
466,veh_26,9.14,36.12,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
466,veh_27,5.7,95.94,HIGH,GOOD,lane_detection,EDGE
466,veh_28,4.41,85.31,HIGH,POOR,traffic_sign_recognition,EDGE
466,veh_29,10.97,80.94,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
466,veh_30,17.47,12.61,LOW,GOOD,obstacle_detection,CLOUD
467,veh_1,14.79,20.38,LOW,MODERATE,obstacle_detection,VEHICLE
467,veh_2,17.18,88.11,LOW,MODERATE,lane_detection,VEHICLE
467,veh_3,10.48,98.3,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
467,veh_4,8.37,68.84,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
467,veh_5,6.34,44.29,MEDIUM,GOOD,route_planning,EDGE
467,veh_6,17.3,53.84,LOW,MODERATE,obstacle_detection,VEHICLE
467,veh_7,9.57,82.71,MEDIUM,GOOD,route_planning,EDGE
467,veh_8,15.21,83.5,LOW,GOOD,route_planning,EDGE
467,veh_9,3.87,79.76,HIGH,POOR,lane_detection,EDGE
467,veh_10,14.97,68.7,LOW,GOOD,route_planning,EDGE
467,veh_11,9.06,58.72,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
467,veh_12,4.37,81.32,HIGH,MODERATE,obstacle_detection,EDGE
467,veh_13,17.61,80.22,LOW,GOOD,route_planning,EDGE
467,veh_14,17.8,96.32,LOW,POOR,obstacle_detection,VEHICLE
467,veh_15,2.01,72.9,HIGH,MODERATE,vehicle_diagnostics,EDGE
467,veh_16,7.27,37.73,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
467,veh_17,10.53,60.63,MEDIUM,GOOD,traffic_sign_recognition,EDGE
467,veh_18,15.89,62.12,LOW,POOR,route_planning,VEHICLE
467,veh_19,11.11,90.14,MEDIUM,GOOD,route_planning,EDGE
467,veh_20,14.72,21.38,LOW,GOOD,driver_behavior_analysis,CLOUD
467,veh_21,3.34,70.96,HIGH,MODERATE,vehicle_diagnostics,EDGE
467,veh_22,11.78,38.83,MEDIUM,POOR,lane_detection,VEHICLE
467,veh_23,9.59,29.74,MEDIUM,POOR,lane_detection,VEHICLE
467,veh_24,7.85,28.62,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
467,veh_25,3.85,34.58,HIGH,POOR,driver_behavior_analysis,EDGE
467,veh_26,11.07,61.19,MEDIUM,POOR,route_planning,VEHICLE
467,veh_27,7.04,88.23,MEDIUM,GOOD,route_planning,EDGE
467,veh_28,7.5,42.71,MEDIUM,GOOD,route_planning,EDGE
467,veh_29,17.85,67.35,LOW,GOOD,route_planning,EDGE
467,veh_30,4.93,63.25,HIGH,MODERATE,lane_detection,EDGE
468,veh_1,12.52,42.94,LOW,GOOD,traffic_sign_recognition,EDGE
468,veh_2,5.45,15.35,HIGH,POOR,vehicle_diagnostics,CLOUD
468,veh_3,4.31,14.5,HIGH,MODERATE,route_planning,CLOUD
468,veh_4,5.41,35.72,HIGH,MODERATE,traffic_sign_recognition,EDGE
468,veh_5,12.78,47.45,LOW,MODERATE,route_planning,CLOUD
468,veh_6,17.23,95.68,LOW,POOR,traffic_sign_recognition,VEHICLE
468,veh_7,11.97,12.71,MEDIUM,MODERATE,lane_detection,CLOUD
468,veh_8,12.39,20.47,LOW,MODERATE,vehicle_diagnostics,EDGE
468,veh_9,16.3,91.03,LOW,POOR,route_planning,VEHICLE
468,veh_10,7.42,46.99,MEDIUM,POOR,obstacle_detection,VEHICLE
468,veh_11,9.87,82.75,MEDIUM,GOOD,obstacle_detection,VEHICLE
468,veh_12,9.98,46.92,MEDIUM,POOR,route_planning,VEHICLE
468,veh_13,8.01,32.25,MEDIUM,POOR,obstacle_detection,VEHICLE
468,veh_14,2.79,94.12,HIGH,POOR,driver_behavior_analysis,EDGE
468,veh_15,17.95,15.68,LOW,GOOD,lane_detection,CLOUD
468,veh_16,14.5,36.05,LOW,POOR,obstacle_detection,VEHICLE
468,veh_17,12.01,97.16,LOW,POOR,driver_behavior_analysis,VEHICLE
468,veh_18,10.13,76.41,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
468,veh_19,14.26,99.22,LOW,POOR,driver_behavior_analysis,VEHICLE
468,veh_20,3.27,98.9,HIGH,MODERATE,driver_behavior_analysis,EDGE
468,veh_21,16.84,53.57,LOW,GOOD,route_planning,CLOUD
468,veh_22,6.77,26.3,MEDIUM,GOOD,traffic_sign_recognition,EDGE
468,veh_23,14.84,20.03,LOW,POOR,obstacle_detection,VEHICLE
468,veh_24,7.11,15.23,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
468,veh_25,3.51,62.3,HIGH,GOOD,driver_behavior_analysis,EDGE
468,veh_26,12.87,99.18,LOW,MODERATE,lane_detection,VEHICLE
468,veh_27,13.09,86.48,LOW,MODERATE,driver_behavior_analysis,CLOUD
468,veh_28,13.44,78.44,LOW,GOOD,vehicle_diagnostics,CLOUD
468,veh_29,4.61,12.02,HIGH,POOR,obstacle_detection,CLOUD
468,veh_30,8.53,25.9,MEDIUM,GOOD,traffic_sign_recognition,EDGE
469,veh_1,10.23,24.19,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
469,veh_2,10.43,43.02,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
469,veh_3,14.38,90.07,LOW,MODERATE,obstacle_detection,VEHICLE
469,veh_4,12.48,92.95,LOW,GOOD,traffic_sign_recognition,CLOUD
469,veh_5,2.05,79.36,HIGH,POOR,lane_detection,EDGE
469,veh_6,6.11,49.45,MEDIUM,GOOD,obstacle_detection,VEHICLE
469,veh_7,13.04,49.55,LOW,GOOD,driver_behavior_analysis,EDGE
469,veh_8,16.05,71.82,LOW,MODERATE,lane_detection,VEHICLE
469,veh_9,6.66,47.99,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
469,veh_10,15.65,66.67,LOW,MODERATE,traffic_sign_recognition,EDGE
469,veh_11,14.93,75.64,LOW,POOR,lane_detection,VEHICLE
469,veh_12,2.99,20.54,HIGH,GOOD,driver_behavior_analysis,EDGE
469,veh_13,13.54,58.26,LOW,POOR,route_planning,VEHICLE
469,veh_14,7.92,88.6,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
469,veh_15,10.69,33.75,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
469,veh_16,3.28,28.65,HIGH,MODERATE,lane_detection,EDGE
469,veh_17,12.74,82.51,LOW,MODERATE,obstacle_detection,VEHICLE
469,veh_18,4.57,61.76,HIGH,MODERATE,driver_behavior_analysis,EDGE
469,veh_19,5.09,92.65,HIGH,POOR,traffic_sign_recognition,EDGE
469,veh_20,17.78,20.95,LOW,MODERATE,vehicle_diagnostics,EDGE
469,veh_21,13.5,33.65,LOW,MODERATE,driver_behavior_analysis,CLOUD
469,veh_22,7.0,72.03,MEDIUM,GOOD,lane_detection,VEHICLE
469,veh_23,9.44,67.32,MEDIUM,MODERATE,obstacle_detection,VEHICLE
469,veh_24,16.89,17.9,LOW,GOOD,driver_behavior_analysis,CLOUD
469,veh_25,16.18,31.97,LOW,GOOD,driver_behavior_analysis,CLOUD
469,veh_26,15.69,75.58,LOW,POOR,driver_behavior_analysis,VEHICLE
469,veh_27,12.62,79.42,LOW,POOR,lane_detection,VEHICLE
469,veh_28,17.64,87.83,LOW,MODERATE,route_planning,CLOUD
469,veh_29,16.69,86.69,LOW,MODERATE,vehicle_diagnostics,CLOUD
469,veh_30,13.39,46.79,LOW,MODERATE,lane_detection,VEHICLE
470,veh_1,13.57,13.38,LOW,GOOD,obstacle_detection,CLOUD
470,veh_2,4.97,80.84,HIGH,MODERATE,traffic_sign_recognition,EDGE
470,veh_3,11.21,95.54,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
470,veh_4,13.84,12.89,LOW,POOR,route_planning,CLOUD
470,veh_5,14.1,92.02,LOW,MODERATE,lane_detection,VEHICLE
470,veh_6,5.45,34.1,HIGH,GOOD,lane_detection,EDGE
470,veh_7,14.51,75.89,LOW,POOR,lane_detection,VEHICLE
470,veh_8,2.86,34.4,HIGH,POOR,lane_detection,EDGE
470,veh_9,2.01,55.38,HIGH,GOOD,route_planning,EDGE
470,veh_10,10.67,92.61,MEDIUM,GOOD,vehicle_diagnostics,EDGE
470,veh_11,13.68,26.17,LOW,POOR,route_planning,VEHICLE
470,veh_12,10.02,93.0,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
470,veh_13,3.09,73.52,HIGH,MODERATE,traffic_sign_recognition,EDGE
470,veh_14,10.76,26.96,MEDIUM,GOOD,traffic_sign_recognition,EDGE
470,veh_15,4.07,50.76,HIGH,GOOD,route_planning,EDGE
470,veh_16,4.82,49.72,HIGH,GOOD,lane_detection,EDGE
470,veh_17,13.27,73.04,LOW,GOOD,driver_behavior_analysis,EDGE
470,veh_18,4.74,19.63,HIGH,MODERATE,obstacle_detection,CLOUD
